aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date
1.199532,3.036,3.1684,3.4212,4.6107,0.6577,0.2344,4.614,5.3551,0.561471,0.000296,0.055788,0.032408,0.001079,0.003411,0.002382,0.03487,2.7458,0.080146,0.021532,1.174276,3.1684,0.124578,0.148146,4.406,0.000189,5.8502,2022-07-01
1.200212,3.0059,3.1573,3.4218,4.5999,0.6578,0.2344,4.6,5.3374,0.561782,0.000295,0.055835,0.032674,0.00108,0.003394,0.002383,0.034855,2.7392,0.079951,0.021544,1.174817,3.1573,0.123591,0.14775,4.4085,0.000189,5.8628,2022-07-04
1.201982,3.0397,3.1611,3.4357,4.5947,0.659,0.234,4.6068,5.3472,0.562646,0.000295,0.055929,0.03245,0.001081,0.003406,0.002386,0.034948,2.747,0.080142,0.021576,1.176439,3.1611,0.1236,0.148533,4.415,0.000189,5.8715,2022-07-05
1.204432,3.0112,3.1503,3.3969,4.5695,0.6583,0.2346,4.5417,5.2935,0.563779,0.000295,0.055789,0.032612,0.001082,0.003385,0.002391,0.034835,2.7314,0.079957,0.021411,1.178476,3.1503,0.123094,0.148327,4.424,0.000189,5.8544,2022-07-06
1.204977,3.0026,3.1519,3.395,4.5627,0.6598,0.2344,4.5088,5.2782,0.564012,0.000295,0.055992,0.0326,0.001083,0.003393,0.002392,0.034881,2.7233,0.079291,0.021304,1.179009,3.1519,0.121861,0.148394,4.426,0.000189,5.8368,2022-07-07
1.204705,3.0351,3.1642,3.4158,4.5483,0.6603,0.2343,4.5075,5.3321,0.563827,0.000295,0.055889,0.032548,0.001082,0.003416,0.002392,0.034928,2.7397,0.079117,0.02134,1.178743,3.1642,0.123045,0.148675,4.425,0.000189,5.836,2022-07-08
1.206883,2.9839,3.1534,3.4071,4.5138,0.6598,0.2348,4.4507,5.2724,0.564724,0.000296,0.055807,0.032305,0.001083,0.003382,0.002396,0.034875,2.7108,0.079034,0.021372,1.180874,3.1534,0.122264,0.14842,4.433,0.00019,5.8289,2022-07-12
1.208244,2.9948,3.1525,3.4057,4.518,0.6599,0.2351,4.4513,5.2723,0.565358,0.000296,0.055831,0.03241,0.001084,0.003391,0.002399,0.034845,2.7167,0.078688,0.021396,1.182395,3.1525,0.122546,0.148468,4.438,0.00019,5.8126,2022-07-13
1.207699,2.9888,3.1784,3.4119,4.5201,0.6602,0.235,4.4453,5.26,0.565135,0.000296,0.055673,0.032162,0.001083,0.003386,0.002398,0.034815,2.7095,0.078764,0.021098,1.181893,3.1784,0.122313,0.148473,4.436,0.00019,5.8199,2022-07-14
1.21083,2.9985,3.1685,3.3895,4.5267,0.6583,0.2356,4.456,5.2603,0.566579,0.000297,0.055653,0.032028,0.001085,0.003361,0.002404,0.034798,2.7232,0.078912,0.021219,1.184736,3.1685,0.121516,0.148517,4.4475,0.00019,5.8152,2022-07-15
1.210422,3.0257,3.1806,3.4157,4.5595,0.6579,0.2357,4.4869,5.2834,0.566373,0.000297,0.055725,0.032174,0.001085,0.003368,0.002403,0.034786,2.7505,0.078872,0.021089,1.184021,3.1806,0.121426,0.148606,4.446,0.00019,5.8212,2022-07-18
1.212872,3.0319,3.1861,3.4304,4.5538,0.6607,0.2355,4.5125,5.3175,0.56752,0.000297,0.055694,0.032228,0.001087,0.003381,0.002408,0.034816,2.7376,0.079116,0.020601,1.186576,3.1861,0.121332,0.148984,4.455,0.00019,5.8596,2022-07-19
1.21083,3.0717,3.1979,3.4573,4.5936,0.6594,0.2352,4.5574,5.3446,0.566564,0.000297,0.055688,0.032192,0.001085,0.003405,0.002404,0.034771,2.7768,0.079179,0.020056,1.184421,3.1979,0.121583,0.14894,4.4475,0.00019,5.871,2022-07-20
1.213144,3.0695,3.1979,3.4595,4.586,0.6596,0.2351,4.5396,5.3325,0.567669,0.000297,0.055697,0.032181,0.001086,0.003391,0.002409,0.034815,2.7732,0.079176,0.019804,1.185737,3.1979,0.121202,0.148786,4.456,0.00019,5.866,2022-07-21
1.212328,3.081,3.2016,3.4576,4.604,0.6581,0.2354,4.5443,5.3378,0.567348,0.000296,0.05575,0.032418,0.001085,0.003393,0.002407,0.034811,2.7791,0.07894,0.019574,1.184939,3.2016,0.121022,0.148855,4.453,0.00019,5.8569,2022-07-22
1.212328,3.0654,3.2035,3.4402,4.6176,0.6596,0.2349,4.534,5.3271,0.567308,0.000297,0.055771,0.032617,0.001084,0.003393,0.002407,0.03485,2.7689,0.079291,0.019499,1.184939,3.2035,0.121385,0.149,4.453,0.00019,5.8575,2022-07-25
1.213144,3.0985,3.2157,3.4674,4.6246,0.6601,0.235,4.5587,5.3737,0.567698,0.000297,0.05588,0.032663,0.001085,0.003395,0.002409,0.034928,2.7886,0.079814,0.019384,1.185832,3.2157,0.121309,0.14903,4.456,0.000191,5.8813,2022-07-26
1.213553,3.0977,3.2095,3.4644,4.6321,0.6591,0.2351,4.5199,5.3691,0.567889,0.000297,0.055815,0.03252,0.001084,0.003403,0.002409,0.034918,2.7828,0.080417,0.019158,1.186294,3.2095,0.121276,0.148787,4.4575,0.000191,5.8648,2022-07-27
1.212328,3.1104,3.2197,3.4706,4.6419,0.6589,0.2351,4.5363,5.41,0.567308,0.000297,0.05576,0.032705,0.001083,0.003404,0.002407,0.034831,2.7867,0.08022,0.018859,1.18557,3.2197,0.120866,0.148731,4.453,0.00019,5.8636,2022-07-28
1.211511,3.1146,3.2246,3.4751,4.6636,0.6595,0.2352,4.5383,5.4172,0.56689,0.000298,0.055878,0.033084,0.001083,0.003429,0.002405,0.034871,2.8002,0.079763,0.01853,1.184771,3.2246,0.121394,0.148705,4.45,0.00019,5.8603,2022-07-29
1.211647,3.1085,3.2223,3.4752,4.6766,0.6599,0.2347,4.5489,5.4178,0.566961,0.0003,0.056086,0.033494,0.001082,0.003402,0.002406,0.035096,2.7987,0.080465,0.018537,1.184904,3.2223,0.122527,0.148155,4.4505,0.000191,5.8907,2022-08-01
1.212328,3.1258,3.2349,3.4667,4.6953,0.6579,0.2347,4.5808,5.4641,0.567272,0.000299,0.056395,0.034008,0.001083,0.003404,0.002407,0.035218,2.8205,0.08051,0.018597,1.185633,3.2349,0.123592,0.147675,4.453,0.000191,5.8991,2022-08-02
1.213961,3.074,3.2228,3.4607,4.6521,0.6603,0.2342,4.5299,5.4166,0.56804,0.000299,0.056699,0.033326,0.001085,0.003396,0.00241,0.035403,2.7735,0.08027,0.018701,1.186851,3.2226,0.122922,0.148668,4.459,0.000191,5.9042,2022-08-03
1.212736,3.0952,3.2285,3.4688,4.6372,0.6592,0.2335,4.528,5.4164,0.567499,0.000299,0.056302,0.033336,0.001083,0.003407,0.002408,0.035168,2.799,0.079909,0.019482,1.184707,3.2285,0.123129,0.148488,4.4545,0.00019,5.8845,2022-08-04
1.21328,3.0991,3.238,3.4622,4.6636,0.6603,0.233,4.5603,5.4093,0.567718,0.000298,0.056301,0.033514,0.001083,0.00342,0.002409,0.035049,2.8018,0.080138,0.01975,1.186013,3.238,0.124405,0.14859,4.4565,0.00019,5.8837,2022-08-05
1.214097,3.0811,3.2261,3.4447,4.6323,0.6595,0.2334,4.534,5.3768,0.5681,0.000299,0.05619,0.032952,0.001084,0.003419,0.002411,0.035176,2.7803,0.080409,0.019882,1.186826,3.2261,0.124498,0.148675,4.4595,0.000191,5.8986,2022-08-08
1.213417,3.111,3.2317,3.4655,4.6646,0.6602,0.2325,4.5424,5.3834,0.567782,0.0003,0.055998,0.033048,0.001083,0.003416,0.002122,0.034966,2.7997,0.080451,0.019866,1.185798,3.2317,0.125434,0.148329,4.457,0.000191,5.88,2022-08-09
1.21328,3.0979,3.2312,3.4567,4.6699,0.66,0.2326,4.5492,5.3783,0.567725,0.0003,0.056005,0.032959,0.001083,0.003404,0.002122,0.034963,2.7982,0.080138,0.019855,1.18524,3.2312,0.126255,0.148283,4.4565,0.000191,5.8857,2022-08-10
1.209197,3.1435,3.2398,3.4758,4.7112,0.6606,0.2322,4.5736,5.4224,0.56598,0.000299,0.056151,0.033451,0.00108,0.00341,0.002115,0.034906,2.8446,0.080157,0.020047,1.181407,3.24,0.125768,0.148466,4.4415,0.00019,5.8681,2022-08-11
1.21083,3.1551,3.2461,3.4835,4.7221,0.6594,0.2322,4.5867,5.4193,0.567287,0.000301,0.055866,0.03337,0.001081,0.003408,0.002124,0.034903,2.8602,0.080396,0.020257,1.184027,3.2461,0.126556,0.148389,4.4475,0.00019,5.9052,2022-08-12
1.210286,3.1654,3.2443,3.4798,4.7232,0.6593,0.2324,4.5638,5.3982,0.567314,0.000303,0.055827,0.033416,0.001079,0.003411,0.002123,0.034879,2.8673,0.079883,0.020248,1.183873,3.2443,0.126105,0.148248,4.4455,0.00019,5.8883,2022-08-15
1.216003,3.129,3.2407,3.4573,4.719,0.6594,0.2332,4.5353,5.3774,0.569885,0.000303,0.056136,0.033534,0.001086,0.003408,0.002133,0.035044,2.8371,0.079816,0.020876,1.189433,3.2407,0.125622,0.148811,4.4665,0.000191,5.8975,2022-08-16
1.215322,3.1324,3.2389,3.4747,4.7012,0.6576,0.2331,4.5399,5.4048,0.569406,0.000302,0.056378,0.03328,0.001087,0.003408,0.002132,0.035024,2.8311,0.079986,0.020898,1.189005,3.2389,0.126209,0.148879,4.464,0.000191,5.8737,2022-08-17
1.216411,3.1012,3.2345,3.4578,4.7022,0.6589,0.2336,4.552,5.3846,0.569626,0.000303,0.0563,0.033142,0.001086,0.0034,0.002134,0.035148,2.8055,0.079986,0.02083,1.19007,3.2345,0.126019,0.148948,4.468,0.000191,5.8883,2022-08-18
1.219678,3.0916,3.2298,3.4567,4.6779,0.6602,0.2339,4.5158,5.3341,0.57109,0.000302,0.056169,0.032874,0.001089,0.003376,0.00214,0.035141,2.7919,0.0801,0.020832,1.192838,3.2298,0.125499,0.149264,4.48,0.000191,5.8999,2022-08-19
1.22104,3.0839,3.2156,3.4491,4.6728,0.6579,0.234,4.4967,5.2957,0.571582,0.000302,0.056115,0.032676,0.001089,0.003352,0.002142,0.035135,2.7722,0.080147,0.020868,1.194249,3.2155,0.124913,0.14886,4.485,0.000192,5.8713,2022-08-22
1.222265,3.0919,3.2129,3.4398,4.6564,0.6555,0.2342,4.4626,5.2859,0.57214,0.000302,0.056221,0.032712,0.001091,0.003351,0.002144,0.03513,2.7747,0.07987,0.020722,1.195415,3.2129,0.124406,0.148955,4.4895,0.000192,5.8642,2022-08-23
1.22104,3.1007,3.2163,3.4576,4.6453,0.6562,0.234,4.4639,5.2984,0.57156,0.000302,0.056163,0.03276,0.00109,0.003345,0.002142,0.035097,2.7785,0.080004,0.020654,1.194153,3.2163,0.124221,0.14851,4.485,0.000191,5.8406,2022-08-24
1.220631,3.1042,3.2196,3.4598,4.6413,0.6536,0.2335,4.4757,5.2961,0.571456,0.000302,0.056203,0.032741,0.001089,0.003351,0.002141,0.03511,2.7771,0.080005,0.020426,1.192817,3.2196,0.124976,0.148284,4.4835,0.000191,5.8385,2022-08-25
1.218045,3.1112,3.2179,3.4539,4.6401,0.6532,0.2331,4.4588,5.2858,0.570201,0.000302,0.056007,0.032732,0.001087,0.003352,0.002137,0.035004,2.7757,0.079836,0.020634,1.190844,3.2179,0.124615,0.147984,4.474,0.000191,5.8411,2022-08-26
1.219951,3.0751,3.2039,3.4304,4.6248,0.6521,0.2333,4.4496,5.2334,0.571006,0.000302,0.056021,0.032381,0.001088,0.003333,0.00214,0.035065,2.7374,0.079932,0.020308,1.192707,3.2039,0.124377,0.147854,4.481,0.000191,5.8543,2022-08-29
1.220903,3.0952,3.2139,3.4479,4.6378,0.6492,0.2334,4.487,5.2543,0.571445,0.000301,0.056079,0.03238,0.001089,0.003329,0.002142,0.035049,2.7593,0.079767,0.020132,1.194052,3.2139,0.123421,0.14755,4.4845,0.000191,5.8386,2022-08-30
1.22104,3.0568,3.2046,3.4079,4.5756,0.6509,0.2332,4.4958,5.1952,0.571443,0.000302,0.05638,0.032156,0.001089,0.003326,0.002142,0.035279,2.7361,0.079733,0.020505,1.193137,3.2046,0.12234,0.147426,4.485,0.000191,5.8365,2022-09-01
1.220903,3.0456,3.2001,3.4108,4.5709,0.6493,0.2332,4.4648,5.1796,0.571409,0.000301,0.056255,0.032013,0.001088,0.003314,0.002142,0.035229,2.7257,0.07912,0.020557,1.19348,3.2001,0.122077,0.146576,4.4845,0.000191,5.8384,2022-09-02
1.221856,3.0462,3.1978,3.4133,4.5686,0.6504,0.2336,4.4501,5.1522,0.571753,0.000301,0.056296,0.031985,0.001088,0.003288,0.002144,0.03515,2.7325,0.078931,0.020465,1.193855,3.1978,0.122122,0.146394,4.488,0.000191,5.8352,2022-09-05
1.22172,3.065,3.2036,3.426,4.5946,0.6472,0.2333,4.4736,5.2015,0.571725,0.000301,0.056233,0.031988,0.001089,0.003287,0.002143,0.035126,2.7495,0.07888,0.02043,1.193802,3.2036,0.123173,0.146154,4.4875,0.000191,5.8346,2022-09-06
1.22594,3.0238,3.1983,3.4178,4.5706,0.6475,0.2339,4.4535,5.1694,0.573656,0.000302,0.056361,0.031466,0.001091,0.003252,0.002151,0.03525,2.709,0.078848,0.020238,1.198196,3.1983,0.122506,0.14582,4.503,0.000191,5.8329,2022-09-07
1.225123,3.0332,3.1992,3.426,4.6015,0.646,0.2335,4.4935,5.1779,0.573289,0.000302,0.056487,0.031177,0.00109,0.003252,0.002149,0.035198,2.7232,0.078823,0.020033,1.197446,3.1992,0.123262,0.145669,4.5,0.000191,5.809,2022-09-08
1.224443,3.0516,3.2068,3.4449,4.65,0.6464,0.2327,4.5173,5.1915,0.572977,0.000302,0.056438,0.031277,0.001091,0.003254,0.002148,0.035262,2.7358,0.078821,0.020134,1.196621,3.2068,0.123609,0.145706,4.4975,0.000191,5.8345,2022-09-09
1.224868,3.0787,3.2158,3.4555,4.6884,0.6495,0.2329,4.5309,5.2242,0.573172,0.000303,0.056481,0.031505,0.00109,0.003259,0.002149,0.035332,2.7489,0.079194,0.019572,1.197339,3.2158,0.123523,0.145806,4.499,0.000191,5.8593,2022-09-12
1.226076,3.1029,3.227,3.4693,4.7298,0.6502,0.2326,4.5643,5.2668,0.573782,0.000303,0.056751,0.031613,0.001092,0.003279,0.002151,0.035392,2.7692,0.079273,0.019454,1.198361,3.227,0.124217,0.145829,4.5035,0.000191,5.876,2022-09-13
1.230977,3.0488,3.2161,3.4336,4.706,0.6529,0.2337,4.5129,5.2009,0.576057,0.000304,0.056801,0.031308,0.001097,0.003244,0.00216,0.035702,2.7165,0.079227,0.019298,1.203007,3.2161,0.123344,0.145213,4.5215,0.000192,5.9086,2022-09-14
1.233019,3.0553,3.222,3.4395,4.7055,0.6505,0.2338,4.5177,5.2237,0.577079,0.000304,0.056998,0.03164,0.001099,0.003248,0.002163,0.035631,2.721,0.079331,0.019338,1.204522,3.222,0.123692,0.145632,4.529,0.000192,5.876,2022-09-15
1.235469,3.0514,3.2261,3.4228,4.706,0.6501,0.2333,4.5432,5.1847,0.578163,0.000303,0.05694,0.031749,0.001099,0.003273,0.002167,0.035567,2.7174,0.079156,0.018978,1.20775,3.2261,0.123106,0.144864,4.538,0.000192,5.8729,2022-09-19
1.238464,3.0583,3.2314,3.4329,4.7169,0.6492,0.2342,4.5649,5.2002,0.579572,0.000304,0.057067,0.031769,0.001102,0.003274,0.002173,0.035639,2.7057,0.079375,0.018974,1.209841,3.2312,0.123338,0.14497,4.549,0.000192,5.887,2022-09-20
1.243364,3.0558,3.238,3.4162,4.7376,0.6507,0.2349,4.5501,5.1938,0.581817,0.000305,0.057232,0.031778,0.001106,0.00328,0.002181,0.035789,2.6932,0.079178,0.019109,1.214143,3.238,0.123191,0.145469,4.567,0.000193,5.9144,2022-09-21
1.243636,3.0103,3.2178,3.3803,4.7146,0.648,0.2345,4.4839,5.129,0.581929,0.000305,0.057146,0.031628,0.001106,0.003249,0.002182,0.035696,2.6554,0.078569,0.019181,1.214087,3.2178,0.122491,0.144841,4.568,0.000193,5.893,2022-09-22
1.243908,3.0391,3.2223,3.3914,4.6785,0.6455,0.2344,4.4977,5.1472,0.582094,0.000304,0.056364,0.03215,0.001106,0.00325,0.002182,0.035313,2.6738,0.078169,0.019077,1.214352,3.2223,0.122493,0.144687,4.569,0.000193,5.8854,2022-09-23
1.249353,2.9794,3.1946,3.3728,4.661,0.6438,0.2355,4.3912,4.7723,0.58459,0.000305,0.056477,0.031912,0.001111,0.00321,0.002192,0.035412,2.6141,0.078031,0.019133,1.219668,3.1949,0.121748,0.14389,4.589,0.000194,5.8737,2022-09-26
1.254118,2.9905,3.21,3.3655,4.6486,0.6457,0.2361,4.4377,4.9614,0.586834,0.000305,0.056435,0.031893,0.001116,0.003227,0.0022,0.03527,2.6197,0.078129,0.019234,1.22497,3.21,0.12168,0.14474,4.6065,0.000194,5.8594,2022-09-27
1.256432,2.9695,3.2039,3.3588,4.6452,0.6429,0.2368,4.4175,4.9344,0.587917,0.000305,0.056468,0.031884,0.001117,0.003225,0.002204,0.035355,2.5941,0.078081,0.019485,1.226904,3.2039,0.121344,0.145242,4.615,0.000194,5.8697,2022-09-28
1.259835,3.0028,3.2206,3.3902,4.7316,0.6427,0.2369,4.4845,5.0014,0.589509,0.000303,0.056827,0.032074,0.00112,0.003228,0.00221,0.035295,2.6386,0.078525,0.019951,1.228595,3.2206,0.121784,0.145512,4.6275,0.000195,5.8624,2022-09-29
1.262558,3.0186,3.2377,3.3904,4.7581,0.6509,0.2373,4.5568,5.1743,0.590776,0.000304,0.056904,0.032055,0.001123,0.003234,0.002215,0.035405,2.6582,0.079152,0.020207,1.233952,3.2378,0.122216,0.146164,4.6375,0.000195,5.9169,2022-09-30
1.264327,2.9828,3.2343,3.3661,4.7104,0.6526,0.2377,4.5525,5.1678,0.591604,0.000305,0.056967,0.032076,0.001131,0.003212,0.002218,0.035682,2.612,0.079033,0.02036,1.2356,3.2343,0.12259,0.145864,4.644,0.000195,5.9438,2022-10-03
1.265144,3.0203,3.2467,3.408,4.6812,0.653,0.2369,4.5661,5.2653,0.591978,0.000304,0.057022,0.032118,0.001123,0.00324,0.002219,0.035472,2.6555,0.078883,0.020248,1.236233,3.247,0.122661,0.14599,4.647,0.000195,5.9513,2022-10-04
1.262558,3.0107,3.257,3.429,4.7336,0.6517,0.2359,4.6268,5.306,0.590776,0.000304,0.056917,0.032237,0.001122,0.003261,0.002215,0.035553,2.6568,0.079192,0.020207,1.233706,3.257,0.123634,0.146367,4.6375,0.000194,5.9735,2022-10-05
1.260924,3.0156,3.2563,3.407,4.7219,0.6509,0.2356,4.5931,5.2632,0.590034,0.000305,0.056725,0.03203,0.00112,0.003292,0.002212,0.035507,2.6747,0.079049,0.020746,1.231618,3.2563,0.123895,0.147163,4.6315,0.000194,5.9747,2022-10-06
1.265416,2.9805,3.2521,3.3812,4.6938,0.6532,0.2367,4.552,5.1821,0.592121,0.000306,0.05645,0.032067,0.001123,0.003291,0.00222,0.035477,2.631,0.079034,0.020947,1.236664,3.2521,0.124046,0.147243,4.648,0.000195,5.9831,2022-10-07
1.270317,2.94,3.2492,3.3866,4.6721,0.6522,0.2373,4.5354,5.1737,0.594399,0.000305,0.056613,0.032031,0.001127,0.003265,0.002229,0.035424,2.6032,0.079098,0.021428,1.241288,3.2492,0.122854,0.146905,4.666,0.000195,5.9842,2022-10-11
1.272359,2.9277,3.2477,3.3892,4.6843,0.6522,0.2374,4.5347,5.1271,0.595362,0.000304,0.056804,0.031981,0.001128,0.003263,0.002232,0.035483,2.6087,0.07936,0.021522,1.243283,3.2477,0.122608,0.146721,4.6735,0.000195,5.9657,2022-10-12
1.276034,2.9462,3.2684,3.3944,4.702,0.6533,0.2381,4.553,5.2084,0.597142,0.000305,0.057019,0.031931,0.001131,0.003289,0.002239,0.035586,2.6334,0.079589,0.021515,1.247206,3.2685,0.123326,0.147186,4.687,0.000196,5.9801,2022-10-13
1.278076,2.9601,3.2982,3.4106,4.6875,0.6547,0.2388,4.5858,5.3083,0.598037,0.000306,0.057116,0.031862,0.001132,0.003281,0.002242,0.035629,2.6538,0.079571,0.0214,1.249451,3.2982,0.124086,0.147154,4.6945,0.000194,5.9919,2022-10-14
1.282739,2.928,3.3028,3.4005,4.6958,0.6552,0.2397,4.5918,5.2887,0.600203,0.000305,0.057169,0.031716,0.00114,0.003274,0.00225,0.035755,2.6191,0.079944,0.021465,1.253892,3.3028,0.123249,0.147497,4.7115,0.000195,6.0142,2022-10-17
1.283793,2.9705,3.3183,3.4377,4.7385,0.6553,0.2396,4.6403,5.3528,0.600727,0.000304,0.057385,0.031694,0.001136,0.003303,0.002252,0.035786,2.6713,0.0801,0.021459,1.254323,3.3183,0.123986,0.147364,4.7155,0.000194,6.0197,2022-10-18
1.284474,2.9787,3.3234,3.4368,4.7453,0.6551,0.24,4.6524,5.3507,0.601046,0.000305,0.057328,0.031625,0.001137,0.003322,0.002253,0.035801,2.6874,0.080224,0.02148,1.256124,3.3234,0.124036,0.147345,4.718,0.000193,6.0332,2022-10-19
1.286652,2.9597,3.3154,3.431,4.702,0.6538,0.2401,4.6147,5.2967,0.602057,0.000305,0.056946,0.031522,0.001138,0.003296,0.002257,0.035577,2.6744,0.080115,0.021385,1.257417,3.3154,0.123201,0.147115,4.726,0.000193,6.0313,2022-10-20
1.289238,2.9692,3.3226,3.4368,4.7129,0.6562,0.2414,4.6273,5.3073,0.603291,0.000304,0.057175,0.031537,0.001141,0.003304,0.002262,0.03576,2.682,0.080385,0.021428,1.259944,3.3226,0.123691,0.147535,4.7355,0.000193,6.0467,2022-10-21
1.290327,3.0027,3.3371,3.4626,4.7461,0.6526,0.2411,4.6893,5.3646,0.60377,0.000304,0.057267,0.031814,0.001142,0.003299,0.002264,0.035827,2.7067,0.080563,0.021443,1.26121,3.3371,0.124185,0.146775,4.7395,0.000191,6.0532,2022-10-25
1.288149,3.0187,3.3357,3.4699,4.7507,0.6509,0.2401,4.7069,5.4124,0.602758,0.000303,0.057346,0.03194,0.00114,0.003304,0.00226,0.035745,2.7114,0.08066,0.021556,1.258713,3.3357,0.124284,0.146405,4.7315,0.00019,6.0466,2022-10-26
1.280798,3.0504,3.349,3.4675,4.7732,0.6559,0.2387,4.7414,5.4695,0.599326,0.000302,0.057422,0.032207,0.001133,0.003322,0.002247,0.035541,2.7441,0.080681,0.021311,1.251696,3.349,0.12473,0.14656,4.7045,0.000189,6.0716,2022-10-27
1.285971,3.0443,3.3501,3.4832,4.7664,0.6534,0.204,4.7079,5.4571,0.601777,0.000303,0.057329,0.032217,0.001138,0.003325,0.002256,0.035787,2.7481,0.08116,0.021337,1.256752,3.3501,0.124894,0.147223,4.7235,0.00019,6.0952,2022-10-28
1.287332,3.0333,3.3493,3.4729,4.7432,0.652,0.1983,4.7096,5.4886,0.602407,0.000304,0.057476,0.031901,0.001139,0.003326,0.002258,0.035833,2.7461,0.08154,0.02136,1.258048,3.3493,0.124771,0.147406,4.7285,0.00019,6.0781,2022-10-31
1.288557,3.0296,3.3445,3.4762,4.7247,0.6481,0.1958,4.6783,5.4337,0.602965,0.000303,0.057176,0.031823,0.00114,0.003315,0.002261,0.035733,2.7565,0.081379,0.021477,1.259598,3.3445,0.124487,0.146742,4.733,0.00019,6.0738,2022-11-01
1.291688,3.0324,3.3564,3.4842,4.7516,0.6519,0.1961,4.6909,5.4595,0.604422,0.000304,0.057398,0.032226,0.001142,0.003347,0.002266,0.035856,2.7736,0.081633,0.021522,1.262507,3.3564,0.125932,0.147553,4.7445,0.000191,6.1001,2022-11-02
1.291416,3.0081,3.3474,3.4604,4.7317,0.6507,0.197,4.6586,5.4047,0.604294,0.000303,0.057331,0.032192,0.001142,0.003335,0.002266,0.035812,2.7598,0.081294,0.021415,1.262241,3.3474,0.125556,0.146967,4.7435,0.000191,6.0876,2022-11-03
1.291688,2.9836,3.3378,3.4531,4.6841,0.6498,0.1957,4.6273,5.3065,0.604406,0.000302,0.057383,0.032013,0.001142,0.003322,0.002266,0.035777,2.7376,0.080675,0.021396,1.262238,3.3378,0.124929,0.147084,4.7445,0.000191,6.0407,2022-11-04
1.291824,3.052,3.371,3.5092,4.7612,0.6604,0.1957,4.7132,5.377,0.604486,0.000302,0.057879,0.032278,0.001142,0.003366,0.002266,0.035972,2.795,0.081236,0.021422,1.262472,3.371,0.126618,0.148142,4.745,0.000191,6.0658,2022-11-07
1.289783,3.0723,3.3828,3.5138,4.7946,0.6553,0.1948,4.7508,5.4647,0.603515,0.000302,0.057893,0.032337,0.00114,0.00342,0.002263,0.036142,2.816,0.081177,0.021388,1.260728,3.3828,0.127241,0.148283,4.7375,0.00019,6.0998,2022-11-08
1.289102,3.0763,3.3825,3.5239,4.8017,0.6532,0.1945,4.7653,5.4595,0.603235,0.000302,0.058184,0.032497,0.001139,0.003443,0.002262,0.036123,2.8178,0.081469,0.021372,1.25951,3.3825,0.128112,0.148533,4.735,0.00019,6.0989,2022-11-09
1.283249,3.0308,3.3625,3.4849,4.7928,0.6509,0.1932,4.7234,5.3626,0.600473,0.000301,0.057937,0.032226,0.001134,0.003453,0.002251,0.036173,2.7758,0.081197,0.02128,1.253424,3.3625,0.12811,0.147958,4.7135,0.00019,6.0815,2022-11-10
1.262558,3.0591,3.3527,3.477,4.8037,0.6453,0.1901,4.7233,5.412,0.591386,0.000296,0.057509,0.032707,0.001116,0.003445,0.002215,0.035428,2.7839,0.080962,0.020937,1.233542,3.3527,0.128445,0.147344,4.6375,0.000186,5.9592,2022-11-11
1.257657,3.0934,3.3642,3.4846,4.8935,0.6499,0.1894,4.7733,5.4501,0.589331,0.000298,0.057382,0.033171,0.001112,0.003514,0.002206,0.035733,2.8234,0.080676,0.02085,1.228754,3.3642,0.128284,0.148446,4.6195,0.000186,6.0474,2022-11-14
1.250715,3.0738,3.3467,3.4477,4.866,0.6494,0.1878,4.7405,5.3961,0.58622,0.000296,0.056722,0.032727,0.001105,0.003468,0.002194,0.035332,2.7973,0.080301,0.020741,1.222264,3.3467,0.128792,0.148299,4.594,0.000186,6.0121,2022-11-15
1.235333,3.0585,3.3071,3.4136,4.8046,0.6441,0.1855,4.6936,5.3756,0.579869,0.000292,0.055956,0.032553,0.001092,0.003426,0.002167,0.034968,2.7853,0.079175,0.020439,1.207424,3.3071,0.127181,0.145741,4.5375,0.000183,5.9712,2022-11-16
1.237919,3.0631,3.3181,3.4102,4.8132,0.6414,0.1857,4.7227,5.4134,0.581268,0.000291,0.055824,0.032603,0.001095,0.003406,0.002172,0.034954,2.791,0.079244,0.020441,1.209727,3.3181,0.127073,0.146065,4.547,0.000183,5.9808,2022-11-17
1.247584,3.0526,3.3312,3.4217,4.8009,0.6436,0.1873,4.7273,5.4376,0.585911,0.000292,0.056128,0.032661,0.001103,0.003402,0.002189,0.03506,2.8162,0.080002,0.020435,1.219237,3.331,0.128182,0.14705,4.5825,0.000185,6.0144,2022-11-21
1.246359,3.0283,3.3156,3.4069,4.7815,0.6389,0.1867,4.6941,5.4222,0.586784,0.000291,0.056015,0.032245,0.001103,0.003371,0.002187,0.03496,2.7967,0.079812,0.020392,1.218104,3.3156,0.12622,0.146667,4.578,0.000184,5.97,2022-11-22
1.245678,3.0395,3.3199,3.4222,4.8082,0.6408,0.1867,4.7153,5.4405,0.585293,0.000291,0.055991,0.032415,0.001103,0.003385,0.002185,0.035016,2.8103,0.079747,0.020392,1.217374,3.3199,0.126824,0.14683,4.5755,0.000184,5.9814,2022-11-23
1.240097,3.0712,3.309,3.4113,4.8406,0.6361,0.1855,4.744,5.4997,0.582585,0.00029,0.05578,0.032726,0.001098,0.003403,0.002176,0.034782,2.8466,0.080307,0.020299,1.211936,3.309,0.126554,0.146252,4.555,0.000183,5.9619,2022-11-24
