aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,rate_type
1.132985,3.0796,3.0806,3.3408,4.5595,0.6505,0.2659,4.8076,5.6178,0.53462,0.00029,0.055879,0.036587,0.001025,0.00351,0.002383,0.034928,2.9572,0.082201,0.024537,1.109304,3.0806,0.124842,0.149279,4.161,0.000183,,2021-11-05,selling
1.131046,3.0716,3.0757,3.3344,4.5521,0.6493,0.2645,4.8028,5.6013,0.533788,0.00029,0.055997,0.036566,0.001017,0.003508,0.002379,0.034872,2.9522,0.08266,0.02447,1.107601,3.0757,0.125287,0.149121,4.1545,0.000183,5.8473,2021-11-08,middle
1.130257,3.0696,3.0733,3.3323,4.5491,0.6488,0.2635,4.7997,5.5977,0.533464,0.00029,0.055951,0.036543,0.001011,0.003506,0.002378,0.03485,2.9496,0.082594,0.024398,1.106905,3.0733,0.125173,0.148951,4.152,0.000183,,2021-11-08,buying
1.131834,3.0737,3.0781,3.3365,4.5551,0.6497,0.2655,4.8059,5.6049,0.534113,0.00029,0.056044,0.03659,0.001023,0.00351,0.002381,0.034895,2.9548,0.082726,0.024542,1.108297,3.0781,0.1254,0.149291,4.157,0.000183,,2021-11-08,selling
1.129713,3.0718,3.0784,3.3317,4.539,0.6489,0.2635,4.8053,5.6262,0.532851,0.000291,0.056128,0.036648,0.00101,0.003517,0.002365,0.035039,2.9673,0.082801,0.024297,1.10649,3.0784,0.12614,0.14897,4.15,0.000183,,2021-11-09,buying
1.130229,3.0731,3.0801,3.3335,4.5426,0.6494,0.2639,4.8079,5.6284,0.533047,0.000291,0.056161,0.036669,0.001016,0.003519,0.002365,0.035054,2.9692,0.082848,0.024378,1.106919,3.0801,0.126224,0.149104,4.1515,0.000183,5.8546,2021-11-09,middle
1.130745,3.0745,3.0818,3.3352,4.5463,0.6499,0.2644,4.8104,5.6306,0.533243,0.000291,0.056194,0.036691,0.001022,0.003521,0.002366,0.03507,2.9711,0.082894,0.024458,1.107349,3.0818,0.126308,0.149238,4.153,0.000183,,2021-11-09,selling
1.129752,3.0598,3.0797,3.3353,4.5517,0.6491,0.2642,4.8102,5.6256,0.532692,0.000291,0.055944,0.036767,0.001016,0.003517,0.002358,0.035029,2.9559,0.082697,0.024215,1.106482,3.0797,0.126633,0.149417,4.1498,0.000183,5.8576,2021-11-10,middle
1.130337,3.0613,3.0811,3.337,4.5561,0.6495,0.2651,4.8124,5.6282,0.532927,0.000292,0.055971,0.036785,0.001022,0.003519,0.002359,0.035046,2.9579,0.082749,0.024288,1.106978,3.0811,0.126725,0.14956,4.1515,0.000183,,2021-11-10,selling
1.129168,3.0583,3.0783,3.3336,4.5472,0.6487,0.2632,4.8079,5.623,0.532457,0.000291,0.055917,0.03675,0.001009,0.003515,0.002357,0.035013,2.9538,0.082646,0.024142,1.105986,3.0783,0.126541,0.149273,4.148,0.000183,,2021-11-10,buying
1.133195,3.0482,3.0766,3.3328,4.5333,0.6515,0.2659,4.7788,5.5808,0.534151,0.000292,0.05595,0.036525,0.001025,0.003512,0.002356,0.034969,2.9413,0.083057,0.024163,1.109719,3.0766,0.126582,0.149825,4.162,0.000184,,2021-11-11,selling
1.132543,3.0464,3.075,3.3311,4.5301,0.6511,0.265,4.7757,5.5779,0.533877,0.000292,0.05591,0.036506,0.001019,0.00351,0.002355,0.034951,2.939,0.083001,0.024116,1.109156,3.075,0.126482,0.149673,4.16,0.000184,5.8634,2021-11-11,middle
1.131891,3.0445,3.0734,3.3293,4.5269,0.6508,0.264,4.7726,5.575,0.533604,0.000292,0.055871,0.036486,0.001012,0.003508,0.002354,0.034932,2.9368,0.082944,0.024069,1.108593,3.0734,0.126383,0.14952,4.158,0.000183,,2021-11-11,buying
1.133796,3.0355,3.074,3.309,4.5154,0.6517,0.2643,4.7643,5.564,0.534577,0.000292,0.056027,0.036449,0.001014,0.003532,0.002356,0.034932,2.9234,0.08315,0.023937,1.110489,3.074,0.12702,0.149583,4.165,0.000184,,2021-11-12,buying
1.134616,3.0375,3.0764,3.3111,4.5191,0.6521,0.2651,4.768,5.5676,0.534912,0.000292,0.056083,0.036475,0.001021,0.003535,0.002357,0.034955,2.9254,0.083217,0.023986,1.111185,3.0764,0.127135,0.1497,4.1675,0.000184,5.8543,2021-11-12,middle
1.135435,3.0395,3.0789,3.3132,4.5228,0.6526,0.2659,4.7717,5.5711,0.535247,0.000292,0.056139,0.036502,0.001027,0.003537,0.002359,0.034977,2.9273,0.083283,0.024035,1.111881,3.0789,0.127251,0.149817,4.17,0.000184,,2021-11-12,selling
1.132979,3.0516,3.0782,3.3158,4.52,0.6523,0.2643,4.7634,5.585,0.534151,0.000292,0.055977,0.036509,0.001013,0.003519,0.002353,0.034942,2.9296,0.08344,0.023648,1.109689,3.0782,0.127162,0.149583,4.162,0.000184,,2021-11-15,buying
1.133663,3.0533,3.0798,3.3177,4.5224,0.6527,0.2652,4.7659,5.5885,0.534418,0.000293,0.056008,0.036528,0.001019,0.003524,0.002354,0.034961,2.9319,0.083522,0.02371,1.110252,3.0798,0.127262,0.149736,4.164,0.000184,5.8479,2021-11-15,middle
1.134346,3.0549,3.0814,3.3195,4.5248,0.6531,0.266,4.7684,5.592,0.534685,0.000293,0.056038,0.036547,0.001025,0.003529,0.002355,0.034979,2.9341,0.083604,0.023772,1.110815,3.0814,0.127362,0.149888,4.166,0.000184,,2021-11-15,selling
1.133252,3.0598,3.0762,3.3272,4.4996,0.6521,0.2642,4.7342,5.5838,0.534465,0.000293,0.055913,0.036454,0.001015,0.003524,0.002352,0.034927,2.9316,0.08311,0.023653,1.109897,3.0762,0.127115,0.149689,4.163,0.000184,,2021-11-16,buying
1.133799,3.0613,3.0779,3.3285,4.5031,0.6524,0.2645,4.7367,5.5863,0.534661,0.000293,0.055946,0.03647,0.001021,0.003526,0.002353,0.034943,2.9339,0.083157,0.023784,1.110326,3.0779,0.127199,0.149883,4.1645,0.000184,5.8508,2021-11-16,middle
1.134346,3.0628,3.0795,3.3299,4.5067,0.6527,0.2648,4.7392,5.5887,0.534857,0.000293,0.055979,0.036486,0.001027,0.003527,0.002354,0.034958,2.9362,0.083204,0.023915,1.110756,3.0795,0.127284,0.150077,4.166,0.000184,,2021-11-16,selling
1.135702,3.0397,3.074,3.3195,4.4836,0.6525,0.2647,4.7231,5.6001,0.535668,0.000293,0.056019,0.036335,0.001017,0.003525,0.002369,0.035056,2.9162,0.082827,0.023847,1.112266,3.074,0.127234,0.149829,4.172,0.000184,,2021-11-17,buying
1.136385,3.0416,3.0758,3.3217,4.4877,0.6529,0.2657,4.726,5.603,0.535936,0.000294,0.056049,0.036354,0.001023,0.003527,0.00237,0.035074,2.9178,0.082883,0.023906,1.112829,3.0758,0.127334,0.149928,4.174,0.000184,5.8486,2021-11-17,middle
1.137069,3.0435,3.0776,3.3238,4.4918,0.6533,0.2667,4.7289,5.6059,0.536203,0.000294,0.05608,0.036373,0.001029,0.003529,0.002371,0.035092,2.9194,0.082939,0.023966,1.113392,3.0776,0.127434,0.150027,4.176,0.000184,,2021-11-17,selling
1.136794,3.0314,3.0792,3.311,4.4975,0.6547,0.2656,4.7279,5.6315,0.536073,0.000293,0.056232,0.036561,0.001023,0.003536,0.002371,0.035135,2.9249,0.082946,0.023844,1.1132,3.0792,0.127926,0.150295,4.1755,0.000184,5.8429,2021-11-18,middle
1.137341,3.0329,3.0804,3.3127,4.5011,0.655,0.2664,4.7305,5.6339,0.536276,0.000293,0.056265,0.036579,0.001029,0.003538,0.002372,0.035151,2.9268,0.082992,0.023971,1.113629,3.0804,0.128011,0.15043,4.177,0.000184,,2021-11-18,selling
1.136246,3.0299,3.0779,3.3093,4.494,0.6544,0.2648,4.7254,5.6291,0.53587,0.000293,0.056199,0.036544,0.001017,0.003535,0.00237,0.03512,2.9231,0.0829,0.023716,1.11277,3.0779,0.127841,0.15016,4.174,0.000184,,2021-11-18,buying
1.137335,3.0391,3.0789,3.3153,4.5085,0.6541,0.2653,4.7479,5.637,0.536342,0.000294,0.056297,0.03654,0.001018,0.003532,0.002372,0.035171,2.9396,0.083111,0.023739,1.113807,3.0789,0.12812,0.150056,4.178,0.000184,,2021-11-19,buying
1.138019,3.041,3.0804,3.3172,4.5126,0.6545,0.2662,4.7504,5.6399,0.536609,0.000294,0.056341,0.036559,0.001024,0.003534,0.002374,0.03519,2.9413,0.083168,0.023859,1.11437,3.0804,0.128221,0.150209,4.18,0.000185,5.8552,2021-11-19,middle
1.138703,3.0428,3.082,3.319,4.5167,0.655,0.2672,4.7528,5.6428,0.536877,0.000294,0.056386,0.036578,0.001031,0.003536,0.002375,0.035208,2.9429,0.083224,0.023979,1.114932,3.082,0.128322,0.150361,4.182,0.000185,,2021-11-19,selling
1.139785,3.028,3.0724,3.3094,4.506,0.6554,0.2658,4.7225,5.6261,0.537484,0.000294,0.056302,0.036706,0.001021,0.003516,0.002375,0.035247,2.9259,0.082993,0.023892,1.116176,3.0724,0.127536,0.150514,4.187,0.000185,,2021-11-22,buying
1.140469,3.0297,3.0744,3.3115,4.5092,0.6558,0.2668,4.7256,5.6292,0.537748,0.000294,0.056342,0.036725,0.001027,0.003521,0.002376,0.035265,2.9281,0.083074,0.023958,1.116739,3.0744,0.127636,0.150667,4.189,0.000185,5.8584,2021-11-22,middle
1.141153,3.0314,3.0764,3.3136,4.5123,0.6562,0.2678,4.7287,5.6323,0.538011,0.000294,0.056381,0.036744,0.001033,0.003525,0.002377,0.035284,2.9303,0.083155,0.024024,1.117302,3.0764,0.127735,0.150821,4.191,0.000185,,2021-11-22,selling
1.140197,3.0275,3.0685,3.2983,4.4926,0.6559,0.2664,4.7075,5.6125,0.537578,0.000294,0.056259,0.03649,0.001027,0.003526,0.002367,0.035181,2.9113,0.082669,0.023898,1.116443,3.0685,0.126871,0.150572,4.188,0.000185,5.8534,2021-11-23,middle
1.139513,3.0256,3.0669,3.2966,4.4895,0.6554,0.2656,4.7051,5.6097,0.537314,0.000294,0.056209,0.03647,0.00102,0.003524,0.002366,0.035162,2.9097,0.082613,0.023784,1.11588,3.0669,0.126772,0.150473,4.186,0.000185,,2021-11-23,buying
1.140881,3.0294,3.07,3.3,4.4957,0.6563,0.2672,4.71,5.6154,0.537841,0.000294,0.056308,0.036511,0.001033,0.003528,0.002369,0.035201,2.9129,0.082725,0.024011,1.117006,3.07,0.12697,0.150671,4.19,0.000185,,2021-11-23,selling
1.143324,3.032,3.0742,3.3128,4.4968,0.657,0.2665,4.7208,5.6171,0.538945,0.000295,0.056403,0.036455,0.001024,0.003533,0.002373,0.035267,2.914,0.08302,0.023864,1.119552,3.0742,0.126659,0.151009,4.2,0.000185,,2021-11-24,buying
1.143721,3.0335,3.0755,3.3141,4.4981,0.6572,0.2672,4.7228,5.6186,0.539077,0.000295,0.056429,0.036467,0.00103,0.003534,0.002374,0.035277,2.9155,0.083057,0.023968,1.119849,3.0755,0.126746,0.151126,4.201,0.000185,5.8594,2021-11-24,middle
1.144117,3.0351,3.0768,3.3154,4.4994,0.6575,0.268,4.7247,5.6202,0.539209,0.000295,0.056456,0.036479,0.001036,0.003535,0.002375,0.035287,2.917,0.083093,0.024073,1.120145,3.0768,0.126834,0.151244,4.202,0.000185,,2021-11-24,selling
1.147396,3.0368,3.0809,3.331,4.5135,0.6593,0.2681,4.7247,5.624,0.540456,0.000296,0.056476,0.036543,0.001033,0.003545,0.002374,0.035404,2.9027,0.083654,0.023994,1.123537,3.0809,0.126429,0.151606,4.2145,0.000186,5.8746,2021-11-25,middle
1.147929,3.0381,3.0821,3.3323,4.5154,0.6596,0.2689,4.7266,5.6263,0.540651,0.000296,0.0565,0.036559,0.001039,0.003546,0.002375,0.03542,2.904,0.083701,0.02405,1.123967,3.0821,0.126531,0.151742,4.216,0.000186,,2021-11-25,selling
1.146863,3.0355,3.0797,3.3296,4.5117,0.659,0.2673,4.7228,5.6218,0.54026,0.000295,0.056452,0.036527,0.001027,0.003543,0.002373,0.035388,2.9015,0.083608,0.023938,1.123107,3.0797,0.126327,0.15147,4.213,0.000186,,2021-11-25,buying
1.153647,3.0388,3.0963,3.3452,4.5364,0.6635,0.2702,4.7539,5.6403,0.543393,0.000297,0.056892,0.03686,0.001044,0.003553,0.002381,0.035539,2.9002,0.084201,0.024196,1.129445,3.0959,0.126667,0.152416,4.237,0.000187,,2021-11-26,selling
1.152841,3.0368,3.0939,3.3431,4.5328,0.6631,0.2694,4.7503,5.6361,0.543062,0.000297,0.056837,0.036836,0.001038,0.003551,0.00238,0.035517,2.8977,0.084135,0.024121,1.128749,3.0939,0.126535,0.152293,4.2345,0.000187,5.9025,2021-11-26,middle
1.152035,3.0348,3.0915,3.341,4.5291,0.6627,0.2685,4.7466,5.6319,0.542731,0.000297,0.056783,0.036813,0.001031,0.003549,0.002378,0.035494,2.8951,0.084068,0.024045,1.128052,3.092,0.126404,0.15217,4.232,0.000187,,2021-11-26,buying
1.152852,3.0208,3.0912,3.3216,4.5744,0.6624,0.2687,4.78,5.6453,0.543109,0.000296,0.056399,0.037241,0.001032,0.003547,0.002376,0.035348,2.8895,0.083878,0.023927,1.128852,3.0912,0.125705,0.151972,4.235,0.000187,,2021-11-29,buying
1.153658,3.023,3.0936,3.3241,4.5781,0.6628,0.2697,4.7837,5.6488,0.543433,0.000296,0.056451,0.037267,0.001038,0.003552,0.002378,0.035371,2.8921,0.083944,0.024057,1.129548,3.0936,0.125835,0.152144,4.2375,0.000187,5.9067,2021-11-29,middle
1.154464,3.0252,3.096,3.3265,4.5818,0.6633,0.2708,4.7874,5.6523,0.543757,0.000297,0.056503,0.037294,0.001045,0.003558,0.002379,0.035395,2.8946,0.08401,0.024187,1.130245,3.096,0.125966,0.152315,4.24,0.000187,,2021-11-29,selling
1.153124,3.0254,3.0954,3.3239,4.5874,0.663,0.2688,4.782,5.6419,0.543105,0.000296,0.056426,0.037226,0.001032,0.003564,0.002377,0.03525,2.8873,0.084064,0.023932,1.129148,3.0954,0.125809,0.152522,4.236,0.000187,,2021-11-30,buying
1.153794,3.027,3.097,3.3256,4.5906,0.6634,0.2696,4.7845,5.6448,0.543365,0.000296,0.056465,0.037247,0.001038,0.003566,0.002378,0.035268,2.8888,0.084125,0.024012,1.129712,3.097,0.125925,0.152677,4.238,0.000187,5.9249,2021-11-30,middle
1.154464,3.0286,3.0987,3.3273,4.5937,0.6638,0.2704,4.787,5.6477,0.543625,0.000296,0.056505,0.037268,0.001045,0.003568,0.002379,0.035286,2.8904,0.084185,0.024091,1.130275,3.0987,0.12604,0.152831,4.24,0.000187,,2021-11-30,selling
1.143868,2.996,3.0784,3.29,4.5649,0.6602,0.2666,4.7613,5.5878,0.538849,0.000293,0.05596,0.037104,0.001024,0.003554,0.002354,0.034938,2.867,0.08329,0.023821,1.120026,3.0784,0.124837,0.151883,4.202,0.000185,,2021-12-01,buying
1.144674,2.998,3.0803,3.2925,4.5701,0.6606,0.267,4.7643,5.592,0.539184,0.000294,0.056,0.037127,0.00103,0.003556,0.002355,0.03496,2.8689,0.083381,0.023876,1.120722,3.0803,0.124967,0.152015,4.2045,0.000185,5.8897,2021-12-01,middle
1.145479,3.0,3.0823,3.295,4.5753,0.6611,0.2673,4.7674,5.5962,0.539518,0.000294,0.056041,0.037151,0.001036,0.003559,0.002357,0.034983,2.8709,0.083472,0.023931,1.121418,3.0823,0.125097,0.152146,4.207,0.000185,,2021-12-01,selling
1.148224,2.9939,3.0874,3.2897,4.5798,0.6623,0.2676,4.7722,5.5994,0.541262,0.000294,0.056211,0.037327,0.001028,0.00358,0.002374,0.035191,2.872,0.08369,0.023997,1.12429,3.0874,0.124941,0.152159,4.218,0.000186,,2021-12-02,buying
1.14903,2.9961,3.0904,3.2921,4.585,0.6628,0.2687,4.7759,5.6029,0.541586,0.000294,0.056257,0.037355,0.001034,0.003582,0.002376,0.035213,2.874,0.083757,0.024066,1.124987,3.0904,0.12507,0.152348,4.2205,0.000186,5.9066,2021-12-02,middle
1.149835,2.9983,3.0933,3.2946,4.5902,0.6632,0.2697,4.7796,5.6065,0.54191,0.000294,0.056303,0.037382,0.00104,0.003584,0.002377,0.035236,2.8759,0.083823,0.024134,1.125683,3.0933,0.1252,0.152537,4.223,0.000186,,2021-12-02,selling
1.152977,2.9982,3.0916,3.303,4.6028,0.6641,0.2696,4.7862,5.63,0.543541,0.000295,0.056475,0.037435,0.001037,0.003598,0.002384,0.035292,2.8794,0.083945,0.02396,1.128912,3.0916,0.124982,0.152657,4.235,0.000186,5.9312,2021-12-03,middle
1.153647,2.9998,3.0936,3.3047,4.6059,0.6645,0.2706,4.7887,5.6335,0.543819,0.000295,0.056515,0.037456,0.001043,0.0036,0.002385,0.035311,2.8816,0.084001,0.024006,1.129475,3.0936,0.125096,0.152828,4.237,0.000186,,2021-12-03,selling
1.152307,2.9965,3.0896,3.3014,4.5996,0.6637,0.2686,4.7837,5.6265,0.543263,0.000294,0.056436,0.037414,0.001031,0.003596,0.002383,0.035272,2.8772,0.083888,0.023915,1.128349,3.0896,0.124867,0.152486,4.233,0.000186,,2021-12-03,buying
1.15149,2.9678,3.0847,3.2954,4.5988,0.6633,0.2684,4.7769,5.5971,0.542537,0.000294,0.056207,0.03742,0.00103,0.003567,0.002381,0.035168,2.854,0.083829,0.023898,1.127549,3.0847,0.124742,0.152614,4.23,0.000185,,2021-12-06,buying
1.152297,2.9697,3.0868,3.2979,4.6018,0.6638,0.2694,4.78,5.6007,0.542861,0.000294,0.056252,0.037444,0.001037,0.003572,0.002382,0.035192,2.8561,0.083895,0.023957,1.128245,3.0868,0.124871,0.152732,4.2325,0.000185,5.9195,2021-12-06,middle
1.153103,2.9717,3.089,3.3003,4.6048,0.6642,0.2704,4.783,5.6042,0.543185,0.000294,0.056298,0.037468,0.001043,0.003577,0.002384,0.035215,2.8582,0.083961,0.024015,1.128942,3.089,0.125,0.152849,4.235,0.000186,,2021-12-06,selling
1.150946,2.9778,3.0868,3.3137,4.5669,0.663,0.2683,4.7692,5.6055,0.542107,0.000293,0.056074,0.037251,0.001029,0.003576,0.002387,0.035032,2.8518,0.083956,0.023887,1.127016,3.0868,0.124978,0.152663,4.228,0.000184,,2021-12-07,buying
1.151752,2.9798,3.0892,3.3162,4.5715,0.6635,0.2691,4.7722,5.6092,0.542431,0.000293,0.056111,0.037276,0.001036,0.003578,0.002388,0.035056,2.8537,0.084022,0.023935,1.127712,3.0892,0.125107,0.152781,4.2305,0.000184,5.9142,2021-12-07,middle
1.152558,2.9817,3.0916,3.3187,4.5762,0.6639,0.27,4.7752,5.613,0.542755,0.000293,0.056148,0.037302,0.001042,0.00358,0.00239,0.035079,2.8556,0.084088,0.023983,1.128409,3.0916,0.125237,0.152899,4.233,0.000184,,2021-12-07,selling
1.149846,3.0078,3.0927,3.342,4.5692,0.6634,0.2688,4.7618,5.5942,0.541568,0.000294,0.056004,0.037197,0.001034,0.003589,0.002384,0.034989,2.8652,0.084033,0.023895,1.125846,3.0927,0.125906,0.152141,4.2235,0.000183,5.897,2021-12-08,middle
1.149313,3.0065,3.0915,3.3407,4.5673,0.663,0.2679,4.7599,5.592,0.541365,0.000294,0.055964,0.037179,0.001028,0.003588,0.002383,0.034973,2.8634,0.083986,0.023853,1.125417,3.0915,0.125805,0.152046,4.222,0.000183,,2021-12-08,buying
1.15038,3.009,3.0939,3.3434,4.571,0.6637,0.2698,4.7637,5.5964,0.541771,0.000294,0.056043,0.037215,0.00104,0.00359,0.002385,0.035004,2.8671,0.08408,0.023938,1.126276,3.0939,0.126007,0.152236,4.225,0.000183,,2021-12-08,selling
1.147135,3.0172,3.094,3.3286,4.576,0.6641,0.2674,4.7783,5.5642,0.540416,0.000293,0.055881,0.037033,0.001027,0.003588,0.002379,0.034901,2.8668,0.083827,0.023674,1.123254,3.094,0.12613,0.152031,4.214,0.000184,,2021-12-09,buying
1.147804,3.0191,3.0956,3.3303,4.5784,0.6645,0.2682,4.7807,5.567,0.540676,0.000294,0.055927,0.037052,0.001034,0.00359,0.00238,0.034921,2.869,0.083909,0.023742,1.123817,3.0956,0.126247,0.152145,4.216,0.000184,5.8905,2021-12-09,middle
1.148474,3.0209,3.0971,3.332,4.5808,0.6649,0.269,4.7832,5.5699,0.540936,0.000294,0.055973,0.037072,0.00104,0.003592,0.002381,0.03494,2.8712,0.08399,0.02381,1.12438,3.0971,0.126363,0.152258,4.218,0.000184,,2021-12-09,selling
1.149438,3.0145,3.0924,3.3207,4.5703,0.662,0.2687,4.7662,5.5798,0.541452,0.000294,0.055847,0.037226,0.001032,0.003586,0.002383,0.034939,2.8693,0.083961,0.023783,1.125447,3.0924,0.126086,0.152188,4.222,0.000184,5.9015,2021-12-10,middle
1.150108,3.0164,3.0947,3.3228,4.5734,0.6624,0.2697,4.7693,5.5833,0.541712,0.000294,0.055886,0.037245,0.001038,0.003588,0.002384,0.034958,2.8711,0.084026,0.023858,1.12601,3.0947,0.126203,0.152321,4.224,0.000184,,2021-12-10,selling
1.148768,3.0127,3.09,3.3187,4.5671,0.6616,0.2678,4.7631,5.5763,0.541192,0.000294,0.055809,0.037207,0.001026,0.003585,0.002382,0.034919,2.8675,0.083897,0.023708,1.124883,3.09,0.12597,0.152056,4.22,0.000183,,2021-12-10,buying
1.147112,3.0174,3.0896,3.3124,4.5714,0.6615,0.269,4.7645,5.5835,0.540197,0.000293,0.05566,0.037109,0.001037,0.003574,0.002378,0.034755,2.8627,0.083708,0.023735,1.123077,3.0896,0.125874,0.152264,4.213,0.000183,,2021-12-13,selling
1.146307,3.0154,3.0872,3.3103,4.5684,0.661,0.2681,4.7614,5.58,0.539873,0.000293,0.055608,0.037085,0.001031,0.003569,0.002377,0.034732,2.8608,0.083633,0.023688,1.122381,3.0872,0.125743,0.152034,4.2105,0.000183,5.8776,2021-12-13,middle
1.145502,3.0133,3.0848,3.3082,4.5655,0.6604,0.2673,4.7584,5.5764,0.539549,0.000293,0.055556,0.037062,0.001025,0.003564,0.002375,0.034708,2.8589,0.083558,0.02364,1.121685,3.0848,0.125612,0.151804,4.208,0.000183,,2021-12-13,buying
1.151218,3.0094,3.0896,3.3,4.5788,0.6638,0.2683,4.7695,5.5844,0.541943,0.000295,0.055805,0.037204,0.001028,0.003573,0.002387,0.034881,2.8529,0.083975,0.023692,1.127282,3.0896,0.126465,0.151926,4.229,0.000184,,2021-12-14,buying
1.152024,3.0113,3.092,3.3025,4.584,0.6646,0.2694,4.7725,5.5881,0.542274,0.000295,0.055841,0.037234,0.001035,0.003575,0.002389,0.034905,2.8554,0.084042,0.023753,1.127979,3.092,0.126597,0.152097,4.2315,0.000184,5.911,2021-12-14,middle
1.15283,3.0133,3.0944,3.305,4.5892,0.6654,0.2704,4.7755,5.5918,0.542605,0.000295,0.055878,0.037265,0.001041,0.003577,0.00239,0.034928,2.858,0.084108,0.023813,1.128675,3.0944,0.126729,0.152269,4.234,0.000184,,2021-12-14,selling
1.152307,3.0092,3.0898,3.2939,4.5817,0.6647,0.2686,4.7685,5.602,0.542588,0.000295,0.055661,0.03721,0.001031,0.003571,0.002389,0.034868,2.8513,0.084172,0.023714,1.128319,3.0898,0.126737,0.152069,4.233,0.000184,,2021-12-15,buying
1.153113,3.0114,3.0925,3.296,4.5854,0.6652,0.2692,4.7715,5.6055,0.542912,0.000296,0.055697,0.037234,0.001037,0.003573,0.002391,0.034892,2.8539,0.084238,0.023775,1.129015,3.0925,0.126868,0.152192,4.2355,0.000184,5.9241,2021-12-15,middle
1.153919,3.0136,3.0952,3.2981,4.5891,0.6656,0.2698,4.7745,5.609,0.543236,0.000296,0.055734,0.037257,0.001043,0.003575,0.002392,0.034915,2.8564,0.084305,0.023836,1.129712,3.0952,0.127,0.152315,4.238,0.000184,,2021-12-15,selling
1.150129,3.031,3.0909,3.2892,4.5651,0.6635,0.2681,4.7671,5.6002,0.541438,0.000295,0.055323,0.037003,0.001029,0.00357,0.002385,0.034637,2.862,0.084147,0.023669,1.126156,3.0909,0.126459,0.151984,4.225,0.000183,,2021-12-16,buying
1.150935,3.033,3.0937,3.2913,4.5688,0.6639,0.2686,4.7701,5.6038,0.541768,0.000295,0.055366,0.037028,0.001035,0.003572,0.002386,0.034659,2.8639,0.084213,0.023727,1.126853,3.0937,0.126591,0.152156,4.2275,0.000184,5.9039,2021-12-16,middle
1.151741,3.035,3.0964,3.2934,4.5725,0.6643,0.2691,4.7731,5.6073,0.542099,0.000295,0.05541,0.037053,0.001041,0.003574,0.002388,0.034681,2.8658,0.08428,0.023784,1.127549,3.0964,0.126723,0.152328,4.23,0.000184,,2021-12-16,selling
1.14659,3.0234,3.0884,3.2945,4.5793,0.6613,0.2673,4.7709,5.6121,0.539751,0.000294,0.055266,0.037006,0.001025,0.003555,0.002378,0.034595,2.8621,0.084291,0.023597,1.122362,3.0884,0.125919,0.151315,4.212,0.000183,,2021-12-17,buying
1.147124,3.0247,3.0904,3.2962,4.5819,0.6616,0.2677,4.7735,5.6149,0.53995,0.000294,0.055307,0.037021,0.001031,0.003556,0.002378,0.034609,2.8639,0.084337,0.023645,1.122792,3.0904,0.126021,0.151456,4.2135,0.000183,5.8897,2021-12-17,middle
1.147657,3.0259,3.0924,3.2979,4.5845,0.662,0.2681,4.776,5.6178,0.540149,0.000294,0.055347,0.037035,0.001037,0.003557,0.002379,0.034623,2.8658,0.084384,0.023693,1.123221,3.0924,0.126122,0.151597,4.215,0.000183,,2021-12-17,selling
1.151207,3.0128,3.0941,3.2808,4.579,0.6632,0.2693,4.7571,5.5966,0.5419,0.000294,0.055629,0.037228,0.001035,0.003561,0.002387,0.034732,2.8475,0.084672,0.023716,1.127149,3.0941,0.126697,0.152023,4.2285,0.000184,5.9136,2021-12-20,middle
1.151741,3.0143,3.0957,3.2821,4.5809,0.6636,0.2703,4.7596,5.5988,0.542099,0.000294,0.055669,0.037246,0.001041,0.003565,0.002388,0.034746,2.8493,0.084719,0.023751,1.127579,3.0957,0.126761,0.152262,4.23,0.000184,,2021-12-20,selling
1.150674,3.0113,3.0924,3.2795,4.5772,0.6629,0.2684,4.7545,5.5944,0.541701,0.000294,0.055589,0.03721,0.001029,0.003557,0.002386,0.034719,2.8456,0.084625,0.023681,1.126719,3.0924,0.126633,0.151783,4.227,0.000184,,2021-12-20,buying
1.149554,3.0013,3.089,3.265,4.5822,0.6623,0.268,4.7619,5.5752,0.541369,0.000294,0.055757,0.037164,0.001028,0.003546,0.002386,0.034769,2.8345,0.08468,0.023658,1.124903,3.089,0.125349,0.151433,4.223,0.000184,,2021-12-21,buying
1.150119,3.0026,3.0902,3.2663,4.5841,0.6626,0.2689,4.7644,5.578,0.541564,0.000294,0.055784,0.037183,0.001034,0.003548,0.002387,0.034782,2.8357,0.084727,0.023703,1.125393,3.0902,0.125449,0.15159,4.2245,0.000184,5.8965,2021-12-21,middle
1.150683,3.0038,3.0914,3.2676,4.586,0.6628,0.2699,4.7669,5.5809,0.54176,0.000294,0.055811,0.037201,0.00104,0.003549,0.002388,0.034796,2.8369,0.084774,0.023748,1.125883,3.0914,0.12555,0.151747,4.226,0.000184,,2021-12-21,selling
1.144685,3.0049,3.0817,3.2559,4.5514,0.6599,0.2668,4.7432,5.5754,0.539054,0.000294,0.055534,0.036838,0.001023,0.003531,0.002376,0.034758,2.8405,0.084184,0.023492,1.1199,3.0815,0.124889,0.151177,4.205,0.000183,,2021-12-22,buying
